Time,Temp,Prcp,Wvel,Wdir,Long,Lat
2021-01-11 06:00:00,23.8,0.0,2.0116666666666667,159.83333333333334,-78.73,1.82
2021-01-11 07:00:00,23.8,0.0,1.1849999999999998,160.83333333333334,-78.73,1.82
2021-01-11 08:00:00,24.1,0.0,1.6033333333333335,187.16666666666666,-78.73,1.82
2021-01-11 09:00:00,24.8,0.0,2.381666666666667,225.0,-78.73,1.82
2021-01-11 10:00:00,25.6,0.0,2.5983333333333336,226.0,-78.73,1.82
2021-01-11 11:00:00,25.1,0.0,3.146666666666667,260.6666666666667,-78.73,1.82
2021-01-11 12:00:00,24.8,0.0,2.641666666666667,301.8333333333333,-78.73,1.82
2021-01-11 13:00:00,25.5,0.0,2.58,290.1666666666667,-78.73,1.82
2021-01-11 14:00:00,25.7,0.0,2.973333333333333,286.1666666666667,-78.73,1.82
2021-01-11 15:00:00,26.3,0.0,4.276666666666667,290.5,-78.73,1.82
2021-01-11 16:00:00,26.3,0.0,3.346666666666667,290.6666666666667,-78.73,1.82
2021-01-11 17:00:00,26.3,0.0,2.9150000000000005,285.6666666666667,-78.73,1.82
2021-01-11 18:00:00,26.0,0.0,2.098333333333333,277.1666666666667,-78.73,1.82
2021-01-11 19:00:00,25.7,0.0,1.6316666666666666,265.0,-78.73,1.82
2021-01-11 20:00:00,25.4,0.016666666666666666,2.0433333333333334,233.83333333333334,-78.73,1.82
2021-01-11 21:00:00,25.2,0.016666666666666666,1.7266666666666666,185.16666666666666,-78.73,1.82
2021-01-11 22:00:00,25.2,0.0,2.298333333333334,172.0,-78.73,1.82
2021-01-11 23:00:00,25.2,0.18333333333333335,1.623333333333333,170.16666666666666,-78.73,1.82
2021-01-12 00:00:00,24.9,0.13333333333333333,2.673333333333334,174.33333333333334,-78.73,1.82
2021-01-12 01:00:00,24.4,0.016666666666666666,2.605,161.0,-78.73,1.82
2021-01-12 02:00:00,24.3,0.0,2.35,162.16666666666666,-78.73,1.82
2021-01-12 03:00:00,24.4,0.0,1.9433333333333331,178.16666666666666,-78.73,1.82
2021-01-12 04:00:00,24.4,0.0,1.7416666666666665,189.66666666666666,-78.73,1.82
2021-01-12 05:00:00,24.0,0.0,2.1,230.0,-78.73,1.82
2021-01-12 06:00:00,24.4,0.0,2.266666666666667,182.33333333333334,-78.73,1.82
2021-01-12 07:00:00,24.3,0.0,1.6933333333333334,171.0,-78.73,1.82
2021-01-12 08:00:00,24.4,0.0,1.3499999999999999,151.0,-78.73,1.82
2021-01-12 09:00:00,25.5,0.0,1.24,122.66666666666667,-78.73,1.82
2021-01-12 10:00:00,25.9,0.0,2.1833333333333336,109.83333333333333,-78.73,1.82
2021-01-12 11:00:00,26.3,0.0,2.945,306.6666666666667,-78.73,1.82
2021-01-12 12:00:00,26.6,0.0,3.8200000000000003,311.6666666666667,-78.73,1.82
2021-01-12 13:00:00,26.4,0.0,3.241666666666667,310.1666666666667,-78.73,1.82
2021-01-12 14:00:00,26.3,0.0,2.9966666666666666,302.1666666666667,-78.73,1.82
2021-01-12 15:00:00,26.7,0.0,4.486666666666666,299.1666666666667,-78.73,1.82
2021-01-12 16:00:00,26.3,0.0,3.8983333333333334,298.3333333333333,-78.73,1.82
2021-01-12 17:00:00,26.3,0.0,2.171666666666667,292.1666666666667,-78.73,1.82
2021-01-12 18:00:00,25.8,0.0,1.985,294.1666666666667,-78.73,1.82
2021-01-12 19:00:00,25.7,0.0,2.09,292.6666666666667,-78.73,1.82
2021-01-12 20:00:00,25.8,0.03333333333333333,0.8266666666666667,300.8333333333333,-78.73,1.82
2021-01-12 21:00:00,25.4,0.0,0.8083333333333332,298.8333333333333,-78.73,1.82
2021-01-12 22:00:00,25.3,0.0,1.4266666666666667,269.0,-78.73,1.82
2021-01-12 23:00:00,25.4,0.0,1.4666666666666668,266.6666666666667,-78.73,1.82
2021-01-13 00:00:00,25.4,0.0,1.1666666666666667,256.0,-78.73,1.82
2021-01-13 01:00:00,25.3,0.0,1.9416666666666667,251.0,-78.73,1.82
2021-01-13 02:00:00,25.2,0.0,3.313333333333333,213.66666666666666,-78.73,1.82
2021-01-13 03:00:00,24.9,0.0,2.9033333333333338,183.33333333333334,-78.73,1.82
2021-01-13 04:00:00,24.7,0.0,3.11,185.83333333333334,-78.73,1.82
2021-01-13 05:00:00,24.5,0.0,2.67,169.16666666666666,-78.73,1.82
2021-01-13 06:00:00,24.6,0.0,2.453333333333333,150.33333333333334,-78.73,1.82
2021-01-13 07:00:00,24.5,0.0,2.3816666666666664,159.0,-78.73,1.82
2021-01-13 08:00:00,25.1,0.0,2.005,154.83333333333334,-78.73,1.82
2021-01-13 09:00:00,25.9,0.0,1.6500000000000001,162.0,-78.73,1.82
2021-01-13 10:00:00,26.8,0.0,0.93,150.5,-78.73,1.82
2021-01-13 11:00:00,27.9,0.0,3.0866666666666664,124.16666666666667,-78.73,1.82
2021-01-13 12:00:00,27.1,0.0,3.065,311.8333333333333,-78.73,1.82
2021-01-13 13:00:00,27.5,0.0,3.1050000000000004,307.8333333333333,-78.73,1.82
2021-01-13 14:00:00,27.4,0.0,3.186666666666667,294.1666666666667,-78.73,1.82
2021-01-13 15:00:00,27.5,0.0,3.3633333333333337,293.3333333333333,-78.73,1.82
2021-01-13 16:00:00,27.5,0.0,2.7433333333333336,299.0,-78.73,1.82
2021-01-13 17:00:00,27.5,0.0,3.3683333333333327,296.0,-78.73,1.82
